views,likes,comments,shares,author_verified,primary_hashtag,music_name,music_is_original,duration_sec,caption,upload_date,author_name,video_id
35900,798,16,6,False,duet,origineel geluid,True,5,#duet met @ryan.perdaan,2020-12-12,noortjedomoortje,6905326071026109697
46000,1246,65,94,False,corona,origineel geluid,True,13,Leven is positief net als mijn coronatest #corona #fyp #foryou.,2020-10-12,ditisbella,6882738915724233985
379400,56800,595,186,True,,original sound,True,14,Swimmers where you at,2020-10-14,_itsnate,6883331225197563141
149500,19600,150,26,True,,origineel geluid,True,9,Nummer 1 trending op YouTube met Papaaaa! 🤯🙌🏻❤️,2020-10-02,suzanenfreek,6878961920859262210
22500,1106,80,70,False,habeshatiktok,origineel geluid,True,54,Antwoorden aan @wana_alewa_eritrea #extradateready #habeshatiktok #eritreanmusic #antwoord @grmayhawinaxu8 @gogogaga124  #Samsung ￼,2020-12-20,kapital88,6908460695461891329
64800,9387,161,71,False,,I TRIED TO SHOW MY WEIGHT LOSS,True,9,Awkwardn,2020-09-22,caitlinjs,6875373441432816898
659700,54200,351,97,False,voorjou,BILLIE JEAN X BOO X F IT UP VMESHBEATS MASHUP,True,26,"Aangezien IEDEREEN wilde dat het een bioscoop werd, hier de verbouwing! 🛠#voorjou #verbouwing #bioscoop",2020-12-20,ridderroeland,6908353046783347969
62100,12400,313,127,False,vibetiktok,original sound,True,7,My heart melts everytime 🥰🌿 #vibetiktok #fy #fyp #foryou #likelike #tiktoktraditions #dutch,2020-10-06,liamkratos,6880527115037478145
68200,4947,110,19,False,foryoupage,original sound,True,15,DEADLIFT IS COMING BACK 😍 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-10,timmytimmadome,6881793753036721414
50100,7993,358,289,False,,Pilfingerdansen - Remix,False,15,das pas echte equality,2020-10-25,ksaeviore,6887596160656215298
166500,5624,250,15,True,fyp,original sound,True,15,Reply to @rijsttschotel sorry ik ben niet de Pin Automaat#fyp #dutch #djamilacelina #pinautomaat #money #charity #geenhaat #voorjou #vjp #viraal #geld,2020-10-06,djamilacelina,6880493048011263233
70900,20400,256,476,False,anime,оригинальный звук,True,12,Así fue 🤩 #Anime #animeedit #waifu #himikotoga #fyp #parati,2020-12-14,sotokun_yt,6905961818062114054
43500,5812,86,4,False,pijn,Therefore I Am,False,17,WEL EENS PIJN GEHAD DAT PLOTSELING VERDWEEN? #pijn #ziekenhuis #voorjou #middelbare #sporten #blessure #jouwverhaal #verhalen,2020-12-04,arnold.balde,6902436491536944386
63800,5611,184,20,False,mallplaza,sonido original,True,15,Miren a los señores de atrás JAJJAA #mallplaza #baile #siguemeytesigo #parati #viral #fyp,2020-12-06,angiear78,6903188918078852354
734700,112800,751,439,False,tokerstars,original sound,True,15,Tumhari tasveer 📸🙈💯 #tokerstars #trending @shaheer._.khan1,2020-11-11,maazsafder,6893906975730584833
45200,4736,392,17,False,beforeandafter,original sound,True,45,Well here ya go folkes#beforeandafter #dbz #dbs #db #mui #goku#gaming #vegetoblue #animeedit #kamehameha #anime #t #yt #dragonballlegendssummons,2020-11-22,dblegendssummoner,6898062975186242817
1900000,104700,709,2421,False,fyp,Se Te Nota,False,22,#fyp #🐍🐍🐍🐍🐍🐍🐍🐍 #foryou #standwithkashmir #rizwandurrani57,2020-10-19,rizwandurrani57,6885276983870196994
139100,15100,99,60,False,foryoupage,original sound,True,58,Reply to @man_myth_legend0 #foryoupage #fyp #foryou #powerlifting #bodybuilding #squat #fitness #workout #fittok #powertok,2020-10-04,timmytimmadome,6879902533876337925
64300,12600,33,12,False,stitch,The Home Depot Beat,False,30,#stitch with @gavinthomaas yeet #fyp #foryoupage #foryou #xyzbca #powerlifting #fitness #yeet,2020-12-14,big_shouse,6906243777036389637
51000,2584,150,31,False,dueto,In My Bed,False,15,#dueto com @ @the_twin8 #daniela79 #newtrend #dança #fy #tiktok #inmybed,2020-11-10,dani.oliveira79,6893596137022934274
143700,33400,173,594,False,naruto,оригинальный звук,True,8,Можно в рек пожалуйста) #naruto #sasuke #narutouzumaki #sasukeuchiha #anime #animeedit #recommendations #fyp,2020-12-10,xaaku,6904612666099305729
584700,156800,216,41,True,1m,sonido original,True,12,Donde quedo ? 😎😂 #1m #friends,2020-09-27,cainguzman,6877219156186500354
68100,11400,294,45,False,transition,PYRO - Extended Mix,False,14,"[ALERTA DE TRANSICIONES DIFÍCILES ⚠️❗️], etiqueta a tu 5@ amig@ y retalo a una batalla de transiciones 🤩❤️  #transition #fyp #viral #transitioner",2020-11-11,cesarshow2,6893910918913117441
821200,157700,1314,386,True,,original sound,True,39,Reply to @annikasuenner Stress acne for the win 😤😤😤,2020-09-24,_itsnate,6876156631651077381
103000,17800,281,123,False,transition,#HazLoTuyo,True,28,"[ ALERTA DE TRANSICIONES ⚠️⚠️], etiqueta a tu 3er @ para que use el audio y muestre su talento 💓💪🏻🌻 #transition #fyp #transitioner #peru #viral",2020-11-21,cesarshow2,6897625010668637441
35700,2315,31,147,False,fyp,original sound,True,43,Hit these to start your pull days #fyp #FallAesthetic #foryou #foryoupage #nutrition #fitness #gymshark #vans #bodybuilder,2020-10-07,evan_holmes_,6880694458552175874
136600,23000,103,206,False,greenscreenvideo,original sound,True,57,@futbol.emanuel glad you’re okay! #greenscreenvideo #foryoupage #fyp #foryou #powerlifting #bodybuilding #bench #fitness #workout #fittok #powertok,2020-10-22,timmytimmadome,6886291383246671109
60800,4945,14,22,False,,Lonely - UK Radio Edit,False,46,මගේ බෲනෝ මැණිකගේ තාත්තා ARROW 💪,2020-10-04,shashika28,6879837374927490306
25500,3573,91,7,False,success,Drake WE MADE IT,True,10,Reply to @bidenlikesmen2020 - my work here is done. One small victory at a time. One small step for man kind. #success #winning #legday #goals,2020-10-30,benjamin_robert_graham,6889517297606708482
143000,11100,491,20,False,,original sound,True,12,You can watch me! 😉😁,2020-10-02,stephgowie,6879022410528541953
25500,2021,89,78,False,fyp,FEEL THE GROOVE,False,53,I’ll do a vid on bulking tips soon #fyp #foryou #foryoupage #fitness #bodybuilder #supplements #nutrition #workout #diet,2020-10-28,evan_holmes_,6888483056588508417
4600000,249800,11100,60800,False,bodypositivity,Bounce,False,15,"100% body positive. Bra simply makes my shoulders hurt. And yes, they bounce... #bodypositivity #plussize",2020-12-13,lilydreamb,6905790048197758210
5500000,426700,4368,16100,False,nlunatics,Prrr ahahah,True,15,#nlunatics #yinyang_fantasyworld #terrorkanita #minions #stitch #hat #_littlestitch #comedy #makeyoulaugh #haveaniceday,2020-09-30,goofyqueen_kanita,6878330292701121794
684200,74300,1613,844,False,juf,original sound,True,12,Ik moest vooral om m’n eigen hoofd lachen 😂 #juf #foryou #voorjou #school #ohno #trending,2020-11-05,juffie_iris,6891645928797703425
84100,5207,455,152,False,duet,The Office,False,53,#duet  #justcurious #single #over30 #dating #men #WhenWeWereYounger #NeedToKnow,2020-11-22,kat_vt,6898057246270328070
34500,4328,49,3,False,joeyvandenhoek,Stages of tiktok,True,11,Wie dacht ook famous te kunnen worden met tiktok? #joeyvandenhoek #tiktoknl #famous #blijeeisquad #fy #3700 ❤️🙌🏼,2020-12-16,joeyvandenhoek,6906884442728516865
1100000,47300,528,486,False,tshirt,original sound,True,15,How To Look More Muscular In Your T-Shirt #tshirt #mensstyle,2020-11-27,alphamofficial,6899619652402449670
805900,37900,268,4128,False,diy,origineel geluid,True,10,DIY wallart. For tutorial video instagram: @gulys_creaties #diy #tutorials #follow #diyhome #diyhomedecor #tutorial #makeover #gold #creative #like,2020-10-29,gulys_creaties,6889162600534330625
39700,2233,16,17,False,fyp,Wrap Me In Plastic (Slowed Down Version),False,10,❤️❤️❤️ #fyp #fy #voorjou #dollhouse,2020-10-13,milenaaxoxoo,6883133559482191105
105100,12800,285,18,False,fyp,Where Is The Love?,False,10,my parents are watching the debate and i’m just like 🤪✌️💨 #fyp #runnergirl #gorun #debate #XC,2020-10-23,siena.palicke,6886618708731546886
189800,18900,77,67,False,backyard,original sound,True,10,Reply to @stefan._77  I completely ruined my backyard😬 #backyard #project #pool #foryou #fyp,2020-09-25,martijn.schilder,6876422232772578561
45900,2444,18,8,False,fy,original sound,True,8,Alrighttt let’s get it he he #fy #smooth #fresh #shower,2020-10-15,angieamberx,6883928153727831297
250800000,31000000,625700,220100,True,timewarpscan,original sound,True,9,#TimeWarpScan,2020-11-12,billieeilish,6894081763379924229
2800000,271500,8129,2119,True,corvettecorvette,Adderall (Corvette Corvette),False,15,Ben ik nu een echte TikTokker? #corvettecorvette #fyp #fy,2020-11-22,enzoknol,6897931927257484545
79000,971,11,9,False,going,origineel geluid,True,18,#going #wrong #jpkautomotive #mrtiktok #funn #fyp #fyppppp #foryourpage #for #your #page #2020 #noticeme #sponsorme,2020-10-08,jpk_automotive_youtube,6881337151901027586
1500000,82200,511,10500,False,fyp,original sound,True,21,#fyp #foryou #dancing #tiktokteacher #learn,2020-11-27,xhx188,6899706911059397893
144100,9280,53,35,False,fy,origineel geluid,True,6,🤡😒| Elke school heeft zo’n docent.. #fy #fyp #foryoupage #KerstInHuis #school #teacher,2020-12-09,meneerscholtenendeleeuw,6904264506998951169
86800,3603,68,38,False,,Emotieloos,False,15,5 things about living in The Netherlands 🧡 🇳🇱,2020-10-22,jovieshome,6886331836444790018
100800,20500,527,657,False,anime,оригинальный звук,True,10,#anime #animeedit #naruto #narutoedit #sasuke #scqsquad #qssquad #recommendations #рекомендации,2020-11-21,animexo,6897643701426752770
383600,9490,134,758,False,farhadpaz,original sound,True,37,#farhadpaz,2020-10-21,farhadpaz,6886192005270064386
39900,3080,32,27,False,hijab,original sound,True,15,Based on a true story. #hijab #muslimtiktok #inclusion,2020-12-08,samyahafsaoui,6903867852672077057
24900,1846,53,30,False,welldone,original sound,True,13,😫😫😫😫😫😫😫😫😫😫 #WellDone #2prettybestfriends #csmajorsoftiktok #stem #techtok,2020-10-30,tala.exe,6889539392105352450
312600,36500,994,728,True,,origineel geluid,True,59,Hoor jij ze allemaal? 🙃⚡️,2020-12-03,suzanenfreek,6902048470417378561
40800,2932,91,439,False,wind,origineel geluid,True,23,kut wind #wind #regen #werk #selfloveclub #foryoupage #luukwatdenkenjij #voorjoupagina #fyp #fy,2020-11-02,luukwatdenkenjij2.0,6890518277752163585
1100000,150700,1133,847,False,satisying,original sound,True,15,#satisying #horse #brush #shed,2020-10-06,quirky_equestrian_,6880446332352367873
181200,12700,602,1222,False,,original sound,True,8,Leven: gered,2020-12-19,zjessyy,6907950986871000322
89200,1620,94,18,False,fy,positions,False,9,En spoor 3 & 6 trouwens ook niet🙃 Wie wist dit? #fy #fyp #foryou #funny #amsterdam #train,2020-11-20,nadine.j,6897185128322174209
27200,937,12,6,False,homegym,Upside Down Acoustic ALL TIKTOK MASHUP,True,15,Sanity during lockdown = priceless 🦍🙏#homegym  Reply to @hotmickeychocolate,2020-11-23,marqsheino,6898415159249816833
213400,19800,271,65,True,,Your First Move Is Their Last Move,True,14,welk type ben jij 😷 | TAG JE VRIENDEN 🙈,2020-10-18,quinten___,6884946806833188097
51800,3542,39,41,False,dutch,origineel geluid,True,8,Deze tips helpen echt😱😱 #dutch #voorjou #fyp,2020-11-18,lilhandi,6896449137420619009
112100,9403,1049,65,False,coastguard,original sound,True,15,😋😋😋 #coastguard #navy #marines #airforce #army #military #womeninuniform #womeninthemilitary #spaceforce,2020-12-12,cryssieisland,6905409625726766341
15300,499,12,1,False,,original sound,True,11,,2020-10-28,shanikasadanjana,6888486575005617409
99900,22500,354,168,False,fyp,KC CHIEFS TECH N9NE,True,14,I blocked my kryptonite so it's over for you mfs (vote blue btw) #fyp #foryou #foryoupage #CollegeGotMeLike #Duet #CTCVoiceBox #StrapBack,2020-10-03,bundaddy,6879439037619342598
27800,1759,7,1,False,,original sound,True,14,,2020-09-28,afr_aa_zz_offical,6877411003160694017
67000,4053,88,56,False,horadearrasar,F Boy,False,13,#horadearrasar #fyp #tiktok #fy #foryou,2020-10-29,neggachicmodas,6888826582786395394
51700,5508,135,81,False,thankyoutaker,original sound,True,43,#thankyoutaker @undertaker #wwe#legend #theundertaker,2020-11-04,theundertakerlegend,6891183356097187074
8766,586,8,4,False,,original sound,True,15,,2020-10-18,dinesh_rox,6884981166659751169
2500000,28000,668,4533,False,рекомендации,оригинальный звук,True,9,Рукожопы#встилеRIO #рекомендации #рек #стройка #recommendations #рукожоп #стиральнаямашина #стиралка,2020-12-09,laykron,6904238654751870209
162900,12300,141,362,False,horadearrasar,som original,True,13,#horadearrasar,2020-10-25,mlluiza2,6887562050265025794
45900,5325,58,91,False,horadearrasar,som original,True,13,#horadearrasar #billieeilish,2020-10-09,fc_da_loud_5_0,6881428016275197186
49100,3324,115,28,False,boots,original sound,True,36,Reply to @mgdslade I feel like you’re teasing me 🤨 #boots #laces #military #army #amazing #canadian #skills,2020-10-22,bulletproof_dad,6886464165549001986
74500,1794,15,8,False,wwe,original sound,True,15,Who saw this? 😂 #wwe #smackdown #wrestling #fight #raw #fyp #foryoupage #foryou,2020-10-23,allwweclips,6886763008966577410
73300,6101,184,20,False,rawiseasy,original sound,True,55,Reply to @cattmanick short answer? No. #rawiseasy #equippedpowerlifting,2020-10-28,kolbstrong,6888722307603336453
30100,1100,63,14,False,fyp,original sound,True,14,Thank you for your concern #fyp #foryou #foryoupage #cooking #chef #diet #nutrition #gymshark #DayInMyLife #workout #bodybuilder,2020-10-03,evan_holmes_,6879222014880664833
71400,7207,59,2,False,duet,Ufc,False,17,"#duet with @daltonroe23 Thanks man, means alot since im small account. #fyp #gym #ProblemSolved #fight #ufc #boxing #fitness",2020-10-20,shotgod68,6885565252151315718
52400,9288,93,183,False,kakashi,som original,True,9,Ele ainda é o preferido de vocês? #kakashi #kakashihatake #kakashisempai ##kakashisensei #kakashi_hatake #kakashiedit #kakashiart #animeedit #カカシ,2020-10-16,lizandraquel,6884352491505388801
127500,13600,148,100,False,greenscreen,Blue Blood,False,58,Hope this helps! #greenscreen #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-20,timmytimmadome,6885540773987667205
118700,9630,65,58,False,foryoupage,original sound,True,55,Reply to @jessca4765 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-09-22,timmytimmadome,6875405441472498949
85500,12900,75,128,False,animeedit,sonido original,True,30,Luffy !??                                              #animeedit #animeedits #onepiece #luffy #art #fyp #foryou #foryoupage,2020-11-06,majuel20,6892107260181499137
893900,205500,143,60,True,f,sonido original,True,20,Round 1 brujos 🧙‍♂️ Round  2 Vampiros 🧛‍♂️ @gloriavalenciaf @pablomondragoon24 @ludwika.santoyo @somoslasrico @aliciavalenciaf_ #f #friends,2020-11-01,cainguzman,6890302116246637825
33700,1287,55,2,False,,original sound,True,10,,2020-12-12,wizartgang4live,6905298511470890241
81600,651,42,11,False,,"The Banjo Beat, Pt. 1",False,21,Vandaag alle muren in ons huis geverfd! 🖌️🎨,2020-12-05,jufashley,6902823504383659266
124400,3716,47,32,False,,nhạc nền - Alin Trần Hair Salon,True,23,,2020-10-25,ekogr,6887443398446550273
42300,2164,75,7,False,running,Trampoline,False,12,In LOVE with this VIEW 😍 IG: thefashionjogger #running #viral #fitgirl #view,2020-11-25,thefashionjogger,6899104646543969537
36700,2098,70,28,False,lockdownvibe,original sound,True,15,Ik snap deze Nederland echt niet😂😂#lockdownvibe #foryoupage #xyzbca #fy #ahajla #foryou #cabaret #duetmetnajib,2020-12-14,anishajla,6906137577003175169
9200000,499600,6459,58000,True,,Jerusalema (feat. Nomcebo Zikode) [Edit],False,15,How long have you been playing football for ? 🤩,2020-10-11,lia.lewis,6882395409973660930
1200000,214700,2694,1703,False,petyyyyyy,Tell Me About You,False,20,Tell me about you? #petyyyyyy #puppy #cute,2020-11-25,petyyyyyy,6899113568092949761
433100,25100,657,748,True,fyp,Rain On Me,False,21,What did you noticed first? #fyp #running #run #runner #doggo,2020-10-13,levyvanwilgen,6883180152164011265
119600,5500,106,112,False,twerk,original sound,True,15,This whole video is of me trying not to let my b00bs fall out. You’re welcome#ThatWitch #twerk,2020-10-21,abiiiijjjjj,6886223121397894405
